,returns,vol,NVDA,INCY,TSLA,XLNX,ALGN,CERN,LRCX,XEL,SWKS,MU
100,0.2600050251256281,0.1955685579820436,0.11512602232689467,0.10081793460172485,0.13618239083474037,0.006330030759474135,0.06142465634997815,0.016560785958626034,0.0,0.5635581791685619,6.2341624917916505e-19,0.0
101,0.2610150753768844,0.19615107882216767,0.11671369954819061,0.10159545437888572,0.13742084878900812,0.004873914954453294,0.0620616777478421,0.014772424707416534,0.0,0.5625619798742036,5.421010862427522e-20,2.6020852139652106e-18
102,0.26202512562814073,0.19673824344081825,0.11833405161375916,0.10240437696048618,0.13861146998375054,0.003402005755579878,0.06272193474253447,0.01297067377549797,0.0,0.5615554871683918,0.0,1.734723475976807e-18
103,0.26303517587939695,0.19733001400241604,0.11997487566226132,0.1032143728386078,0.139785336413815,0.001871817933634748,0.06339744659981643,0.011159601497458076,8.673617379884035e-18,0.5605965490544066,1.8431436932253575e-18,3.0357660829594124e-18
104,0.2640452261306533,0.1979267915534546,0.12255758557523953,0.10427501539090116,0.14052979833586876,3.345559833590233e-05,0.06357519886435013,0.009580613563228015,0.0,0.5594483326720766,0.0,0.0
105,0.26505527638190957,0.1985275355511979,0.1238427146597234,0.10500624783652192,0.14179258366309289,0.0,0.06429741836432509,0.007149884277021164,5.4752209710517974e-18,0.5579111511993156,0.0,6.911788849595091e-18
106,0.26606532663316584,0.19913351338919968,0.12512357940544758,0.10574033989782003,0.14305166060715443,1.3715157481941631e-17,0.06502313666387519,0.004714466847446706,8.673617379884035e-19,0.556346816578256,4.7704895589362195e-18,0.0
107,0.2670753768844221,0.1997446844944379,0.1264060399469541,0.10647487366623981,0.1443100048619428,4.7704895589362195e-18,0.06574797241854488,0.0022804726270926647,5.5294310796760726e-18,0.5547806364792258,5.583641188300348e-18,0.0
108,0.2680854271356784,0.200361004597912,0.12769282644417812,0.10719368131689959,0.14558644954104458,4.4994390158148434e-18,0.06645655470481239,6.505213034913027e-19,2.0057740190981832e-18,0.5530704879930654,3.3610267347050637e-18,0.0
109,0.2690954773869347,0.2009834905799674,0.1289489354145767,0.10770403677045788,0.1471128784636342,0.0,0.06705038207529225,3.0357660829594124e-18,0.0,0.549183767276039,0.0,6.2341624917916505e-18
110,0.27010552763819096,0.20161300317065237,0.13018481500394988,0.10822785484229455,0.14862447796222664,0.0,0.06768397386205247,2.927345865710862e-18,0.0,0.5452788783294764,2.710505431213761e-19,0.0
111,0.27111557788944723,0.2022494830951303,0.1314126723172118,0.10875910099410377,0.1501276876287254,4.4181238528784306e-18,0.06833610639320686,0.0,5.3939058081153846e-18,0.5413644326667523,0.0,1.3660947373317356e-17
112,0.2721256281407035,0.20289285648369335,0.1326216554693779,0.1093008757752754,0.15162151627203502,0.0,0.06901885071348816,0.0,4.228388472693467e-18,0.5374371017698235,1.0842021724855044e-19,0.0
113,0.2731356783919598,0.20354304989622496,0.13379441835534447,0.1098570467871137,0.15310517059580042,4.87890977618477e-19,0.06975102928492333,0.0,0.0,0.533492334976818,1.463672932855431e-18,3.74049749507499e-18
114,0.27414572864321607,0.20420000199308083,0.13491441219009376,0.110426538041347,0.15458142648561496,1.8431436932253575e-18,0.0705484014855855,9.215718466126788e-19,0.0,0.5295292217973588,2.168404344971009e-19,0.0
115,0.27515577889447235,0.20486367776866593,0.1360130175374836,0.11098648586969094,0.15606363990312935,0.0,0.07136929791795368,1.2468324983583301e-18,1.4474099002681484e-17,0.5255675587717424,0.0,4.87890977618477e-19
116,0.2761658291457286,0.20553403389297853,0.13720082165360017,0.11151574749865228,0.15755627870083325,0.0,0.07209154502230937,2.8189256484623115e-18,4.662069341687669e-18,0.5216356071246049,0.0,0.0
117,0.2771758793969849,0.20621099123051942,0.13845794713580972,0.11205097134126116,0.1590363516415107,8.131516293641283e-20,0.07274818408259034,7.047314121155779e-18,7.914675859144182e-18,0.5177065457988282,8.131516293641283e-19,0.0
118,0.2781859296482412,0.20689446369068745,0.1397138146618931,0.11258679911638353,0.16051618548053784,0.0,0.07340622776997556,1.431146867680866e-17,1.1655173354219173e-17,0.51377697297121,9.75781955236954e-19,2.3852447794681098e-18
119,0.2791959798994975,0.20758438690475536,0.14096925666255586,0.11312278027536904,0.1619964622713503,0.0,0.07406380800878096,0.0,9.47999274567013e-18,0.5098476927819438,5.963111948670274e-19,8.4500006818089e-18
120,0.28020603015075374,0.20828069674481547,0.14222420644702177,0.11365893567109599,0.16347722011024557,5.692061405548898e-18,0.07472091393819859,9.75781955236954e-19,1.7448878713438587e-18,0.5059187238334382,9.046311876675928e-19,7.589415207398531e-19
121,0.28121608040201007,0.20898332938008857,0.14347861365129674,0.11419526343061248,0.16495850555182817,8.782037597132586e-18,0.07537752054988314,0.0,7.26415455565288e-18,0.5019900968163796,1.6263032587282567e-18,0.0
122,0.28222613065326635,0.2096922212567954,0.14473241623777877,0.11473174659162566,0.16644038040622156,0.0,0.07603360230884013,7.209944447028604e-18,0.0,0.498061854455534,0.0,9.215718466126788e-18
123,0.2832361809045226,0.21040730910621433,0.14598554271581082,0.11526837890044847,0.16792291188337477,0.0,0.07668912480558464,7.806255641895632e-18,0.0,0.49413404169478126,3.957337929572091e-18,7.643625316022806e-18
124,0.2842462311557789,0.21112852994857487,0.14723791954354193,0.11580511378830298,0.1694061811464994,0.0,0.07734406740085507,0.0,8.023096076392733e-18,0.4902067181208007,0.0,1.5178830414797062e-17
125,0.2852562814070352,0.2118558211711015,0.148489500061103,0.1163418983921138,0.17089026695066306,0.0,0.07799838768053828,7.914675859144182e-18,1.2847795743953228e-17,0.4862799469155819,1.8431436932253575e-18,0.0
126,0.28626633165829146,0.2125891204803989,0.14974027074193072,0.11687864329029585,0.1723752646367983,0.0,0.07865200602625186,1.3660947373317356e-17,0.0,0.48235381530472343,6.559423143537302e-18,1.4094628242311558e-18
127,0.28727638190954774,0.21332836591990292,0.15099022493525024,0.11741522640998808,0.17386125022936377,0.0,0.07930490129941131,6.7220534694101275e-18,0.0,0.4784283971259866,0.0,2.574980159653073e-17
128,0.288286432160804,0.214073495932255,0.15223945634457559,0.11795148391838745,0.17534829367206173,9.269928574751063e-18,0.07995698187844846,5.583641188300348e-18,6.884683795282953e-18,0.47450378418652667,0.0,0.0
129,0.2892964824120603,0.2148244492912723,0.15348808431359665,0.11848716230726856,0.17683644500397158,2.1141942363467336e-18,0.08060824624706417,0.0,0.0,0.470580062128099,1.7889335846010823e-18,2.222614453595284e-18
130,0.2903065326633166,0.2155811651777308,0.15473634879137987,0.11902194190940923,0.17832568595949388,1.555830117516699e-17,0.08125873784625394,4.0115480381963664e-18,7.48099499014998e-18,0.46665728549346325,0.0,1.940721888749053e-17
